개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5680000,5680000-101-2015-00130,2015-06-17,폐업,2023-12-29,88.80,343-907,31812,수산시장,횟집,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 중동1길 27,,,,폐업,02,88.8,,03,,,횟집,,,,179662.819273786    ,367414.979307226    ,"충청남도 당진시 합덕읍 운산리 268-64 101,102호",,2023-12-29 10:21:50
5680000,5680000-101-2017-00074,2017-05-16,폐업,2017-11-27,15.00,,31732,1988피자,기타,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 반촌로 29-8,,,,폐업,02,15,,03,,,기타,,,,172041.829460422    ,378011.783660657    ,,,2017-11-27 11:03:34
5680000,5680000-101-2017-00057,2017-04-26,폐업,2021-08-25,196.00,343-010,31768,트렌지(Trenge),기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 북문로1길 37-15 (읍내동),우수,,,폐업,02,196,,03,기타,,기타,,,,167000.662295749    ,377865.194744221    ,충청남도 당진시 읍내동 1518 ,,2021-08-25 14:56:28
5680000,5680000-101-1997-00180,1997-12-15,폐업,2001-02-07,37.16,343-907,,순이네순대,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,37.16,0,03,,,한식,,,0413622955,179694.905438296    ,367337.514018863    ,충청남도 당진시 합덕읍 운산리 255-51 ,,2002-04-01 00:00:00
5680000,5680000-101-2014-00209,2014-10-08,폐업,2019-09-26,311.95,343-925,31776,소바애,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 무수동옛길 78-14 (읍내동, 1층)",,,,폐업,02,311.95,,03,기타,,한식,,,,167526.506525714    ,376611.72430209     ,충청남도 당진시 읍내동 1246-1 1층 ,,2019-09-26 11:13:53
5680000,5680000-101-2018-00164,2018-10-10,영업/정상,,73.17,343-923,31777,홍매꼬치,한식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 당진중앙3로 72, 402호 (읍내동)",,,,영업,01,73.17,,01,,,한식,,,,166943.762038074    ,376804.936921965    ,충청남도 당진시 읍내동 541-3 ,,2018-10-10 13:19:38
5680000,5680000-101-2015-00146,2015-07-06,영업/정상,,66.50,343-925,31776,삼시세끼,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 천변2길 13-116 (읍내동),,,,영업,01,66.5,,01,,,한식,,,0413564888,167275.310556756    ,376390.129117729    ,충청남도 당진시 읍내동 1349 ,,2021-02-23 10:43:26
5680000,5680000-101-2009-00131,2009-08-04,폐업,2016-06-22,43.94,343-907,,본가갈비,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕시장로 140,,,,폐업,02,43.94,,03,,,한식,,,,179703.398235285    ,367278.5018583      ,충청남도 당진시 합덕읍 운산리 256-158 ,,2009-08-05 10:44:15
5680000,5680000-101-2011-00010,2011-02-10,폐업,2016-08-29,49.97,343-823,31726,웰빙푸드,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 대섬길 42,,,,폐업,02,49.97,,03,기타,,한식,,,0413531417,175816.279404086    ,386547.101871881    ,충청남도 당진시 송악읍 고대리 167-11 ,,2015-01-21 10:50:59
5680000,5680000-101-2017-00194,2017-11-22,폐업,2018-10-17,169.88,343-925,31772,등촌샤브칼국수,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 무수동7길 216-13 (읍내동),,,,폐업,02,169.88,,03,,,한식,,,0413573332,167740.970663917    ,377240.077969283    ,충청남도 당진시 읍내동 842 ,,2018-10-17 14:01:31
5680000,5680000-101-1985-00016,1985-07-11,폐업,1996-02-02,35.00,343-907,,강남식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,35,0,03,,,한식,,,0413623591,179580.652471292    ,367567.085989492    ,충청남도 당진시 합덕읍 운산리 274-10 ,,2003-07-30 00:00:00
5680000,5680000-101-2010-00048,2010-04-13,영업/정상,,77.87,343-855,31701,소풍가는날,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 석문면 용무치길 9-28,,,,영업,01,77.87,1,01,주택가주변,,한식,,,,159867.582863422    ,392578.122653949    ,충청남도 당진시 석문면 장고항리 851-29 ,,2025-02-28 16:41:48
5680000,5680000-101-2012-00162,2012-08-06,폐업,2017-08-16,23.00,343-907,31812,에꿍이두마리치킨,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합우로 117,,,,폐업,02,23,,03,기타,,호프/통닭,,,0413630222,179645.409629417    ,367572.097639165    ,충청남도 당진시 합덕읍 운산리 282-1 ,,2017-08-16 11:25:51
5680000,5680000-101-2013-00052,2013-03-25,폐업,2018-07-09,294.00,343-050,31817,경원궁,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 동부로 38 (수청동),,,,폐업,02,294,,03,기타,,한식,,,0413545995,,,충청남도 당진시 수청동 657-18 ,,2018-07-09 15:47:48
5680000,5680000-101-2023-00216,2023-09-18,폐업,2024-08-21,53.00,343-845,31793,용다방카페,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 고대면 고대로 10-28, 1층",,,,폐업,02,53,,03,,,기타,,,,164457.869770113    ,380417.873232561    ,충청남도 당진시 고대면 용두리 644-1 ,,2024-08-21 17:13:22
5680000,5680000-101-2015-00020,2015-01-30,영업/정상,,192.66,343-010,31768,장대감참숯구이 당진점,한식,I,,,,,간이상수도,,N,2025-12-15 16:15:28,충청남도 당진시 북문로1길 31-5 (읍내동),,,,영업,01,192.66,,01,,,한식,,,0413579235,166972.458705372    ,377757.862094884    ,충청남도 당진시 읍내동 1578 ,,2024-11-05 10:49:42
5680000,5680000-101-2013-00228,2013-11-18,영업/정상,,214.10,343-928,31777,지환한우전문정육식당,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 먹거리길 11 (채운동),,,,영업,01,214.1,,01,기타,,식육(숯불구이),,,0413541771,167010.582572969    ,376146.912246413    ,충청남도 당진시 채운동 1058 ,,2018-04-10 14:36:14
5680000,5680000-101-2014-00249,2014-11-28,폐업,2020-06-10,51.89,343-825,31733,굴렁쇠포차,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 틀모시로 804 (1층),,,,폐업,02,51.89,,03,기타,,한식,,,0413531770,172331.701034016    ,378176.203710425    ,충청남도 당진시 송악읍 기지시리 318-4 1층 ,,2020-06-10 10:42:20
5680000,5680000-101-2009-00150,2009-09-07,폐업,2016-12-23,109.50,343-827,31724,생오리한마리,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로6길 4-5,,,,폐업,02,109.5,,03,주택가주변,,통닭(치킨),,,0413527600,180506.487342845    ,382224.079090291    ,충청남도 당진시 송악읍 복운리 1637-12 ,,2016-12-23 14:33:35
5680000,5680000-101-2005-00186,2005-11-23,폐업,2022-02-10,166.86,343-827,31724,비올라,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로7길 4-15,,,,폐업,02,166.86,0,03,기타,,호프/통닭,,,,180641.35538737     ,382226.461773329    ,충청남도 당진시 송악읍 복운리 1642-5 ,,2022-02-10 10:24:21
5680000,5680000-101-1985-00033,1985-12-14,폐업,1995-02-07,19.79,343-872,,대지식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,19.79,0,03,,,한식,,,0413531077,155665.943285065    ,377709.195429422    ,충청남도 당진시 대호지면 조금리 184-1 ,,2001-10-19 00:00:00
5680000,5680000-101-2007-00104,2007-06-13,폐업,2012-05-29,90.18,343-827,,궁,까페,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,90.18,0,03,주택가주변,,까페,,,,,,충청남도 당진시 송악읍 복운리 1649-8 ,,2010-01-05 10:37:00
5680000,5680000-101-2007-00009,2007-01-30,폐업,2023-02-03,64.70,343-826,31728,소망식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신평로 1525 (건양빌딩102호),,,,폐업,02,64.7,0,03,기타,,한식,,,0413582880,177197.821593381    ,381556.17639947     ,충청남도 당진시 송악읍 중흥리 379-12 건양빌딩102호 ,,2023-02-03 11:21:29
5680000,5680000-101-1994-00168,1994-12-16,폐업,2011-02-22,156.90,343-010,,미향식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,156.9,0,03,,,한식,,,,,,충청남도 당진시 읍내동 산 64 ,,2002-02-09 00:00:00
5680000,5680000-101-2016-00161,2016-09-20,폐업,2021-08-19,75.00,343-835,31710,황금밥상,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송산면 유곡7길 22,,,,폐업,02,75,,03,,,한식,,,,172649.914750751    ,385012.451370076    ,충청남도 당진시 송산면 유곡리 974 ,,2021-08-19 10:39:21
5680000,5680000-101-2004-00091,2004-08-11,폐업,2012-09-21,87.38,343-832,,대상고기마을,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,87.38,0,03,아파트지역,,한식,,,0413523330,169575.48645909     ,380171.609584834    ,충청남도 당진시 송산면 금암리 16-2 ,,2010-05-24 15:19:57
5680000,5680000-101-2012-00148,2012-07-31,폐업,2022-02-11,140.80,343-921,31770,펀(FUN),기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 159 (읍내동),,,,폐업,02,140.8,,03,기타,,기타,,,0413587769,167217.018068301    ,377192.28180386     ,충청남도 당진시 읍내동 244-24 ,,2022-05-11 10:54:28
5680000,5680000-101-2008-00047,2008-03-18,영업/정상,,61.80,343-924,31777,홍이네,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 34-3 (읍내동),,,,영업,01,61.8,,01,,,호프/통닭,,,,166749.363962781    ,376779.000080497    ,충청남도 당진시 읍내동 635-21 ,,2025-10-21 11:09:36
5680000,5680000-101-2015-00029,2015-02-12,영업/정상,,134.70,343-823,31725,내고향식당,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 북부산업로 1227,,,,영업,01,134.7,,01,,,한식,,,0413533650,177696.104735633    ,385955.463724128    ,충청남도 당진시 송악읍 고대리 39-16 ,,2018-05-18 16:12:32
5680000,5680000-101-2009-00234,2009-12-29,폐업,2014-07-23,96.67,343-090,31771,정석통바베큐족구이,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 밤절로 46 (원당동),,,,폐업,02,96.67,,03,주택가주변,,한식,,,0413559936,167861.235          ,377843.1805         ,충청남도 당진시 원당동 1178 ,,2012-08-17 10:17:12
5680000,5680000-101-2010-00169,2010-11-25,폐업,2014-02-18,45.90,343-925,,옛날치킨당진점,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,45.9,,03,주택가주변,,통닭(치킨),,,0413585088,,,충청남도 당진시 읍내동 1250-1 ,,2010-11-25 18:01:09
5680000,5680000-101-2006-00170,2006-07-24,영업/정상,,200.08,343-816,31744,전라도싱싱횟집,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 삽교천3길 10-15,,,,영업,01,200.08,0,01,기타,,한식,,,0413633263,184152.725463096    ,376567.006137505    ,충청남도 당진시 신평면 운정리 963-1 ,,2020-08-27 17:53:17
5680000,5680000-101-2013-00040,2013-03-13,폐업,2019-02-25,137.22,343-815,31747,꼬꼬닭개장,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 덕평로 1188,,,,폐업,02,137.22,,03,,,한식,,,0413634999,178387.139327584    ,373448.082347465    ,충청남도 당진시 신평면 상오리 260-3 ,,2019-02-25 11:50:59
5680000,5680000-101-2003-00037,2003-05-26,폐업,2022-06-10,36.34,343-923,31769,달뜬수제비,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 59-9 (읍내동),,,,폐업,02,36.34,0,03,기타,,한식,,,0413579956,166817.396985949    ,376883.170380885    ,충청남도 당진시 읍내동 546-6 ,,2022-07-04 10:55:56
5680000,5680000-101-2010-00165,2010-11-23,폐업,2011-02-25,35.55,343-030,,맥주창고,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,35.55,1,03,기타,,기타,,,,167427.415133674    ,376222.680263213    ,충청남도 당진시 대덕동 1586 ,,2010-11-23 09:20:52
5680000,5680000-101-2014-00241,2014-11-13,영업/정상,,72.00,343-835,31710,칼,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송산면 서정3길 24,,,,영업,01,72,,01,기타,,기타,,,,172500.187385788    ,384578.645973094    ,충청남도 당진시 송산면 유곡리 1139 ,,2014-11-13 17:44:23
5680000,5680000-101-2012-00203,2012-10-23,영업/정상,,130.00,343-895,31757,신만리장성,중국식,I,,,,,상수도전용,,N,2026-01-24 22:46:22,충청남도 당진시 순성면 남부로 1082,,,,영업,01,130,,01,,,중국식,,,0413529872,173843.792562784    ,371802.079077529    ,충청남도 당진시 순성면 봉소리 437-5 ,,2026-01-23 17:57:25
5680000,5680000-101-2018-00018,2018-02-06,폐업,2021-01-26,52.99,343-812,31741,아띠랑,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 신평길 140,,,,폐업,02,52.99,,03,,,한식,,,,180078.541312402    ,375472.810804433    ,충청남도 당진시 신평면 금천리 299-21 ,,2022-04-01 13:13:52
5680000,5680000-101-2013-00123,2013-07-22,영업/정상,,53.64,343-826,31728,또래오래치킨(중흥점),통닭(치킨),I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 송악로 701-6,,,,영업,01,53.64,,01,기타,,통닭(치킨),,,0413579292,177456.690798293    ,382153.553552277    ,충청남도 당진시 송악읍 중흥리 224-11 ,,2023-04-07 14:50:23
5680000,5680000-101-2017-00086,2017-06-09,폐업,2022-02-11,43.20,343-920,31770,행복한밥상,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙1로 144 (읍내동),,,,폐업,02,43.2,,03,,,한식,,,,167097.910792958    ,377195.485579596    ,충청남도 당진시 읍내동 226-10 ,,2022-05-03 10:01:23
5680000,5680000-101-2021-00106,2021-05-10,영업/정상,,136.00,343-921,31770,119마라탕(당진점),분식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 211-6 (읍내동),,,,영업,01,136,,01,,,분식,,,,167421.089271894    ,377367.547231058    ,충청남도 당진시 읍내동 258-5 중부청과 ,,2024-06-18 14:16:03
5680000,5680000-101-2019-00094,2019-05-23,영업/정상,,139.80,343-856,31703,꾼,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 석문면 통정3안길 8-13, 꾼",,,,영업,01,139.8,,01,,,한식,,,,163555.50699943     ,386736.079632234    ,충청남도 당진시 석문면 통정리 391 ,,2019-05-23 14:19:49
5680000,5680000-101-2014-00224,2014-10-24,영업/정상,,59.00,343-925,31772,고봉민김밥인당진문예의전당점,김밥(도시락),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 시청1로 82, 1층 (읍내동)",,,,영업,01,59,,01,아파트지역,,김밥(도시락),,,0413521440,167715.475784523    ,376695.514774269    ,충청남도 당진시 읍내동 1055-1 1층 ,,2025-04-16 16:27:53
5680000,5680000-101-2006-00205,2006-09-22,폐업,2006-11-03,145.86,343-895,,월드컵호프,호프/통닭,I,,,,,간이상수도,0,N,2025-12-15 16:15:28,,,,,폐업,02,145.86,0,03,주택가주변,,호프/통닭,,,0413533020,,,충청남도 당진시 순성면 봉소리 92-6 ,,2006-09-22 00:00:00
5680000,5680000-101-2010-00037,2010-04-01,폐업,2010-12-13,65.60,343-907,,수미래,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,65.6,1,03,기타,,분식,,,,179932.961353218    ,367383.973453011    ,충청남도 당진시 합덕읍 운산리 260-42 ,,2010-04-01 11:26:20
5680000,5680000-101-1992-00014,1992-02-20,폐업,1998-09-01,19.32,343-920,,너랑나랑분식,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,19.32,0,03,,,분식,,,0413520359,167558.68642138     ,377491.653515888    ,충청남도 당진시 읍내동 20-5 ,,2001-12-18 00:00:00
5680000,5680000-101-2005-00084,2005-06-30,폐업,2018-06-27,87.05,343-827,31724,행운식당,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로4길 6-37,,,,폐업,02,87.05,0,03,주택가주변,,한식,,,0413571307,180572.655          ,382441.69           ,충청남도 당진시 송악읍 복운리 1649-2 ,,2018-06-27 09:17:54
5680000,5680000-101-1998-00062,1998-09-17,폐업,2022-09-06,41.60,343-921,31770,엄니곰탕,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙1로 133 (읍내동),,,,폐업,02,41.6,0,03,,,한식,,,0413557123,167037.480905717    ,377190.883836165    ,충청남도 당진시 읍내동 273-5 ,,2022-09-06 15:34:21
5680000,5680000-101-2023-00058,2023-03-22,영업/정상,,29.75,343-920,31777,시장칼국수,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 당진시장길 115, 다동 1층 8호 (읍내동)",,,,영업,01,29.75,,01,,,기타,,,,166988.377718966    ,376642.102769195    ,충청남도 당진시 읍내동 145-11 ,,2025-03-18 17:32:07
5680000,5680000-101-1998-00090,1998-12-09,폐업,2008-10-16,54.23,343-921,,코코,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,54.23,0,03,,,호프/통닭,,,0413575078,167270.824991244    ,377305.520476926    ,충청남도 당진시 읍내동 247-1 ,,2007-03-21 00:00:00
5680000,5680000-101-2006-00089,2006-04-17,폐업,2018-02-06,100.00,343-827,31724,명가순대국밥,뷔페식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로7길 17,,,,폐업,02,100,0,03,주택가주변,,뷔페식,,,0413578330,180603.06679987     ,382301.143303945    ,충청남도 당진시 송악읍 복운리 1639-5 ,,2018-02-06 13:30:35
5680000,5680000-101-2006-00159,2006-07-07,폐업,2006-08-20,,343-852,,신진슈퍼,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,0,0,03,,,한식,,,0413523664,,,충청남도 당진시 석문면 난지도리 177-3 ,,2006-07-07 00:00:00
5680000,5680000-101-2007-00177,2007-08-31,폐업,2017-08-08,194.32,343-925,31772,다오리,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 무수동7길 216-13 (읍내동),,,,폐업,02,194.32,,03,,,한식,,,0413525233,167740.970663917    ,377240.077969283    ,충청남도 당진시 읍내동 842 ,,2017-08-08 09:07:46
5680000,5680000-101-2008-00199,2008-10-09,폐업,2025-09-09,65.05,343-020,31789,일오삼기사식당,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 역천로 164 (구룡동),,,,폐업,02,65.05,,03,,,한식,,,,164609.234397844    ,369993.26303499     ,충청남도 당진시 구룡동 468-15 ,,2025-09-09 13:51:22
5680000,5680000-101-2009-00018,2009-02-16,폐업,2013-07-25,171.20,343-856,31703,상락푸드(주)석문국가 산단점,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 석문면 보덕포로 1017-3,,,,폐업,02,171.2,,03,,,한식,,,,163806.998696991    ,386688.481361379    ,충청남도 당진시 석문면 통정리 372-15 ,,2013-06-26 17:04:15
5680000,5680000-101-2009-00188,2009-10-19,폐업,2018-08-08,114.73,343-827,31724,비비드(vivid),까페,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로6길 29,,,,폐업,02,114.73,,03,,,까페,,,,180607.401364604    ,382448.026915041    ,충청남도 당진시 송악읍 복운리 1649-7 2층 ,,2018-08-08 13:56:33
5680000,5680000-101-2002-00045,2002-09-27,폐업,2004-04-20,77.55,343-921,,산도야지와 오리네집,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,77.55,0,03,결혼예식장주변,,한식,,,0413555689,167479.872545658    ,377379.059437986    ,충청남도 당진시 읍내동 261-4 ,,2004-04-20 00:00:00
5680000,5680000-101-1994-00139,1994-11-21,폐업,2013-10-28,39.80,343-811,31748,페리아치킨,기타,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 8-1,,,,폐업,02,39.8,0,03,,,기타,,,0413629997,177901.497838672    ,375267.88456973     ,충청남도 당진시 신평면 거산리 161-6 ,,2004-06-22 00:00:00
5680000,5680000-101-2005-00125,2005-08-10,폐업,2020-12-03,27.60,343-811,31748,족뱅이,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 거산3거리길 31,,,,폐업,02,27.6,0,03,학교정화(절대),,한식,,,0413635762,178043.643887557    ,375477.821996024    ,충청남도 당진시 신평면 거산리 12-12 ,,2020-12-03 17:38:55
5680000,5680000-101-1995-00067,1995-05-30,폐업,2022-06-10,72.00,343-811,31748,명동왕족발,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 신평면 덕평로 1383-1,,,,폐업,02,72,0,03,,,한식,,,0413630459,177827.248945152    ,375244.749300691    ,충청남도 당진시 신평면 거산리 166-5 ,,2022-06-20 15:38:19
5680000,5680000-101-2012-00104,2012-05-31,폐업,2014-09-15,33.36,343-924,31777,소문난장충동왕족발,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙3로 14 (읍내동),,,,폐업,02,33.36,,03,기타,,기타,,,0413578040,166684.349735677    ,376678.852973693    ,충청남도 당진시 읍내동 632-6 ,,2014-09-17 22:35:50
5680000,5680000-101-2025-00005,2025-01-14,폐업,2025-02-13,,343-030,31786,핫떡(핫바와 떡볶이),분식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 동부1로 15, 당진농협 (대덕동)",,,,폐업,02,0,,03,,,분식,,,,168584.889784096    ,375992.673548549    ,충청남도 당진시 대덕동 376-1 당진농협 ,,2025-02-14 04:15:09
5680000,5680000-101-2009-00205,2009-11-10,폐업,2011-11-09,110.00,343-831,,대구랑동태랑,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,,,,,폐업,02,110,,03,기타,,한식,,,0413584980,174196.137970605    ,386409.798461651    ,충청남도 당진시 송산면 동곡리 306-1 ,,2009-11-10 16:10:34
5680000,5680000-101-1978-00006,1978-07-20,폐업,1995-12-29,10.69,343-923,,골목실내포장마차집,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,10.69,0,03,,,한식,,,0413520347,166892.338321904    ,376815.039632356    ,충청남도 당진시 읍내동 542-17 ,,2001-10-12 00:00:00
5680000,5680000-101-1995-00190,1995-12-11,폐업,2022-06-10,105.80,343-060,,홍가네활어회직매장,일식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,105.8,0,03,,,일식,,,0413540123,,,충청남도 당진시 시곡동 산 2-3 ,,2022-06-20 17:00:08
5680000,5680000-101-2005-00044,2005-04-28,폐업,2008-04-08,91.84,343-827,,황금돼지,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,91.84,0,03,주택가주변,,한식,,,0413578819,180509.125          ,382425.225          ,충청남도 당진시 송악읍 복운리 1646-11 ,,2008-01-22 10:37:03
5680000,5680000-101-2023-00026,2023-02-10,폐업,2024-05-09,54.76,343-921,31770,피탕김탕,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 당진중앙1로 195, 골드프라자 110호 (읍내동)",,,,폐업,02,54.76,,03,,,한식,,,,167293.284479687    ,377395.868130911    ,충청남도 당진시 읍내동 295-1 골드프라자 ,,2024-05-09 13:10:14
5680000,5680000-101-2000-00081,2000-09-08,폐업,2009-09-14,40.00,343-826,,엄마해장국,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,40,0,03,,,한식,,,0413577663,177423.585290507    ,382111.881907104    ,충청남도 당진시 송악읍 중흥리 233-15 ,,2002-04-10 00:00:00
5680000,5680000-101-2010-00061,2010-04-27,폐업,2013-02-20,44.50,343-922,,원식당,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,44.5,1,03,기타,,한식,,,,166863.980480041    ,377482.941031461    ,충청남도 당진시 읍내동 459-2 ,,2010-04-27 13:47:13
5680000,5680000-101-2015-00138,2015-06-24,폐업,2021-07-26,6.60,343-920,31777,선지국밥,정종/대포집/소주방,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 당진시장길 100 (읍내동),,,,폐업,02,6.6,,03,,,정종/대포집/소주방,,,,166912.556167912    ,376553.835449822    ,충청남도 당진시 읍내동 145-13 ,,2021-07-26 15:50:38
5680000,5680000-101-2015-00066,2015-04-03,폐업,2020-09-01,125.43,343-816,31745,세한식당,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 신평면 신평로 726-34,,,,폐업,02,125.43,,03,,,한식,,,,180864.869075067    ,375284.154695872    ,충청남도 당진시 신평면 신흥리 442-70 ,,2020-09-01 13:14:40
5680000,5680000-101-2022-00224,2022-09-06,폐업,2024-06-26,264.67,343-050,31766,문장건설함바식당,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,"충청남도 당진시 수청3로 43, 1층 (수청동)",,,,폐업,02,264.67,,03,,,한식,,,,169031.821768389    ,376747.085582354    ,충청남도 당진시 수청동 321 ,,2024-06-26 13:17:21
5680000,5680000-101-2019-00194,2019-09-24,폐업,2024-07-05,78.77,343-050,31774,시청앞,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 시청2로 6, 1층 후면 101호 (수청동)",,,,폐업,02,78.77,,03,,,기타,,,,168194.853554862    ,376612.456064187    ,충청남도 당진시 수청동 1024 ,,2024-07-05 10:13:56
5680000,5680000-101-1996-00098,1996-06-07,폐업,2004-02-17,38.20,343-811,,군산갈치찜,한식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,38.2,0,03,기타,,한식,,,,176775.682538043    ,376155.831728096    ,충청남도 당진시 신평면 거산리 453-7 ,,2004-02-17 00:00:00
5680000,5680000-101-1996-00005,1996-01-06,폐업,2020-06-25,41.20,343-895,31757,한성식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 순성면 남부로 1144-2,,,,폐업,02,41.2,0,03,기타,,한식,,,0413527954,174354.748990123    ,371466.428557754    ,충청남도 당진시 순성면 봉소리 106-4 ,,2020-06-25 10:21:16
